GeneID	GO_ID	Aspect	Evidence	Reference
LOC110929186	GO:0050518	F	IEA	PMID:30032202
LOC110929221	GO:0045492	P	IEA	PMID:22301074
LOC110929221	GO:0045492	P	IEA	PMID:30032202
LOC110929225	GO:0000105	P	IEA	PMID:22301074
LOC110929225	GO:0004635	F	IEA	PMID:22301074
LOC110929225	GO:0004636	F	IEA	PMID:22301074
LOC110929234	GO:0071486	P	IEA	PMID:30032202
LOC110929236	GO:0001522	P	IEA	PMID:22301074
LOC110929236	GO:0003723	F	IEA	PMID:22301074
LOC110929236	GO:0009982	F	IEA	PMID:22301074
LOC110929256	GO:0003677	F	IEA	PMID:22301074
LOC110929256	GO:0006355	P	IEA	PMID:22301074
LOC110929295	GO:0003400	P	IEA	PMID:30032202
LOC110929295	GO:0003924	F	IEA	PMID:22301074
LOC110929295	GO:0003924	F	IEA	PMID:30032202
LOC110929295	GO:0005525	F	IEA	PMID:22301074
LOC110929295	GO:0005525	F	IEA	PMID:30032202
LOC110929295	GO:0006886	P	IEA	PMID:30032202
LOC110929295	GO:0006888	P	IEA	PMID:30032202
LOC110929295	GO:0016050	P	IEA	PMID:30032202
LOC110929295	GO:0030127	C	IEA	PMID:30032202
LOC110929295	GO:0061024	P	IEA	PMID:30032202
LOC110929295	GO:0070863	P	IEA	PMID:30032202
LOC110929295	GO:0070971	C	IEA	PMID:30032202
LOC110929299	GO:0016614	F	IEA	PMID:22301074
LOC110929299	GO:0050660	F	IEA	PMID:22301074
LOC110929300	GO:0016614	F	IEA	PMID:22301074
LOC110929300	GO:0050660	F	IEA	PMID:22301074
LOC110929312	GO:0004497	F	IEA	PMID:22301074
LOC110929312	GO:0005506	F	IEA	PMID:22301074
LOC110929312	GO:0016705	F	IEA	PMID:22301074
LOC110929312	GO:0020037	F	IEA	PMID:22301074
LOC110929318	GO:0005515	F	IEA	PMID:22301074
LOC110929318	GO:0016702	F	IEA	PMID:22301074
LOC110929318	GO:0016702	F	IEA	PMID:30032202
LOC110929318	GO:0034440	P	IEA	PMID:30032202
LOC110929318	GO:0046872	F	IEA	PMID:22301074
LOC110929318	GO:0046872	F	IEA	PMID:30032202
LOC110929319	GO:0003700	F	IEA	PMID:22301074
LOC110929319	GO:0003700	F	IEA	PMID:30032202
LOC110929319	GO:0006355	P	IEA	PMID:22301074
LOC110929319	GO:0043565	F	IEA	PMID:22301074
LOC110929322	GO:0008610	P	IEA	PMID:22301074
LOC110929323	GO:0002161	F	IEA	PMID:22301074
LOC110929323	GO:0004832	F	IEA	PMID:22301074
LOC110929323	GO:0004832	F	IEA	PMID:30032202
LOC110929323	GO:0005524	F	IEA	PMID:22301074
LOC110929323	GO:0005524	F	IEA	PMID:30032202
LOC110929323	GO:0005829	C	IEA	PMID:30032202
LOC110929323	GO:0006438	P	IEA	PMID:22301074
LOC110929323	GO:0006438	P	IEA	PMID:30032202
LOC110929333	GO:0004497	F	IEA	PMID:22301074
LOC110929333	GO:0005506	F	IEA	PMID:22301074
LOC110929333	GO:0016705	F	IEA	PMID:22301074
LOC110929333	GO:0020037	F	IEA	PMID:22301074
LOC110929348	GO:0005783	C	IEA	PMID:30032202
LOC110929348	GO:0005793	C	IEA	PMID:30032202
LOC110929348	GO:0005794	C	IEA	PMID:30032202
LOC110929348	GO:0006886	P	IEA	PMID:30032202
LOC110929348	GO:0006888	P	IEA	PMID:30032202
LOC110929348	GO:0007030	P	IEA	PMID:30032202
LOC110929348	GO:0030134	C	IEA	PMID:30032202
LOC110929356	GO:0005886	C	IEA	PMID:30032202
LOC110929356	GO:0006468	P	IEA	PMID:30032202
LOC110929359	GO:0005634	C	IEA	PMID:30032202
LOC110929359	GO:0005694	C	IEA	PMID:30032202
LOC110929359	GO:0007131	P	IEA	PMID:30032202
LOC110929359	GO:0051598	P	IEA	PMID:30032202
LOC110929369	GO:0009409	P	IEA	PMID:30032202
LOC110929378	GO:0003677	F	IEA	PMID:22301074
LOC110929378	GO:0003700	F	IEA	PMID:30032202
LOC110929378	GO:0006355	P	IEA	PMID:30032202
LOC110929382	GO:0004185	F	IEA	PMID:22301074
LOC110929382	GO:0004185	F	IEA	PMID:30032202
LOC110929382	GO:0005773	C	IEA	PMID:30032202
